,"""dailykosc""","""atriosblo""","""wonkettec""","""talkleftc""","""juancolec""","""powerlineb""","""realclearp""","""blogsforbu""","""instapundi""","""michellema"""
38,0.001234873297826333,0.0013092139300076978,0.0008195801056195087,0.0009228252483614661,0.0009993699529133896,0.0003588418002020191,0.0003675258308112251,0.00027996331066704953,0.0003805738470427116,0.00033847542414023593
39,0.0034775188264370284,0.003711809385758994,0.002820522717228142,0.0038945421039780813,0.0031828309370103007,0.0013599605965548935,0.0021532071016343163,0.0010809652484451142,0.001461068676054143,0.0012685102353300426
40,0.00018781721203409136,0.0001984362417013952,0.00016957350166816,0.00020436512924155303,0.00019523268685275554,8.425061736869423e-05,7.996826277389957e-05,6.262713570309936e-05,9.31087187079386e-05,7.905061309816956e-05
41,0.0007536874798938295,0.0008338659313034841,0.0004146953798669334,0.0004828265536429119,0.0010366797022857228,0.00023662427736250962,0.0002281973687480715,0.00018181392227326363,0.00024048285463672866,0.000222766762781466
42,0.0004131445755720315,0.00010538834795098705,0.00010833485710021674,9.469055429162457e-05,0.00010491406732533639,7.895337141055826e-05,8.08381642630773e-05,7.505655643053699e-05,8.206205087238531e-05,8.067327828468964e-05
43,2.8360255842937862e-05,3.8642134282717074e-05,2.4734873737387343e-05,2.845253714615053e-05,2.9511436370927066e-05,1.325907186968607e-05,1.3243196113029926e-05,1.0667781043776336e-05,1.3699860383265215e-05,1.3361773563268085e-05
44,0.00024262770008123293,0.0002234369827393873,0.00019895022978550818,0.00022960802891490326,0.00024727069602905927,8.748805168296706e-05,8.976649934130522e-05,7.009241857193535e-05,9.42701202468255e-05,8.303019409145208e-05
45,0.00246874912886141,0.0026304565412803554,0.002783922095499049,0.00289353865742018,0.002706858202532355,0.0009800779691624163,0.0010506306574062031,0.0007712900288851419,0.001064858564729816,0.000914183101344465
46,8.755222346573363e-05,8.960311106716821e-05,0.00022332850107458944,9.260833817500082e-05,8.886863794903635e-05,4.5126209906681746e-05,4.994088210730235e-05,3.788633789297483e-05,4.9153101505763805e-05,4.5240133498651634e-05
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3.32684036975742e-05,3.5937506465160566e-05,3.650450668169535e-05,3.8269127174797625e-05,3.6201791667419263e-05,1.2781510107176848e-05,1.2987411922908186e-05,9.819767309692766e-06,1.3640081427457387e-05,1.1786463423052823e-05
51,3.564301974318991e-05,3.8441811055136626e-05,2.672784324051948e-05,4.381065612438763e-05,4.264878472867691e-05,1.3072893390898191e-05,1.2329421268254511e-05,9.824682023498388e-06,1.3682590388058842e-05,1.164208488220714e-05
52,0.00029047495095614346,0.0006324857452989623,0.0002437588639570705,0.000261433519761088,0.0003515451923977312,0.00010546565781820093,0.00010979209412096652,8.47463881868306e-05,0.00011323024330076771,0.00010309002592102954
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.01033321965149582,0.11180605564857693,0.009427143241162915,0.010084572722214597,0.010187465283902413,0.004360036092112154,0.004363089569256228,0.003579767952912279,0.004664001460584944,0.004583992631496213
55,0.003116687915565624,0.0034860894029480304,0.0026200498429729243,0.0037632436858793797,0.0035804303467761845,0.0012536300364481673,0.001202320203543788,0.0009523782094154524,0.0013566870817847054,0.0011448281516619001
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.00010652732641585408,8.394026013768822e-05,8.229073739750715e-05,9.047042670225631e-05,8.252508592706422e-05,9.102101971410617e-05,8.433758658082531e-05,9.083809126771394e-05,8.887000940924568e-05,9.263525546663725e-05
58,2.8360255842937862e-05,3.8642134282717074e-05,2.4734873737387343e-05,2.845253714615053e-05,2.9511436370927066e-05,1.325907186968607e-05,1.3243196113029926e-05,1.0667781043776336e-05,1.3699860383265215e-05,1.3361773563268085e-05
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,5.7791356471249996e-05,6.166450024080089e-05,4.726773016220815e-05,6.27669916832866e-05,5.585964263636829e-05,2.3579034323641808e-05,2.3228481907481617e-05,1.8360220510494223e-05,2.5348908367983654e-05,2.1992353492222322e-05
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.00022978424737881483,0.00024476945795376994,0.0009614286469834147,0.0002819054718519701,0.0001732880343615046,0.00013851817884623374,0.00014495106597799847,0.00013063662891227228,0.0001407745118289486,0.0001440968695483674
64,0.001271374832937123,0.0012375093739357952,0.0010905468194450348,0.0013149769329723515,0.0011528729353925235,0.0004674579623606671,0.00045681909531494324,0.00036764464157671404,0.0005044619854064339,0.0004320614172453421
65,6.193933176425832e-05,6.113005423918936e-05,4.961727891020675e-05,5.961950683785072e-05,5.780121789742735e-05,2.414416196037277e-05,2.5568830534760814e-05,1.84739190476947e-05,2.5495609059939533e-05,2.161263209727819e-05
66,7.007775392662703e-05,7.458819610324448e-05,5.113737935965578e-05,9.112094966402494e-05,5.473730051768249e-05,2.6133754721479914e-05,2.6923989099082138e-05,2.1460456949987114e-05,2.8923288699821564e-05,2.4186740420406507e-05
67,0.000978515030737193,0.0010889307877486932,0.0005993785431266865,0.0007125622119258125,0.0013021553108120228,0.0003780954691238463,0.0003700067127524843,0.0003108002939534515,0.0006980305744685956,0.00035019586552292804
68,6.728414802421226e-05,6.511915906912647e-05,5.5978118742936435e-05,6.0956092035075935e-05,7.293415665553138e-05,2.974541231494522e-05,3.045459242728436e-05,2.349247185484207e-05,3.242536107907253e-05,2.7516918346324427e-05
69,0.0008712514716936666,0.0006164932913119863,0.0013015723493953906,0.0006279135432737355,0.0005716976720377431,0.0002593344162481291,0.0002662900442114395,0.0002043699662839246,0.00027606286455419266,0.00023611626812585602
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0042049523667488965,0.004576998998924907,0.0035264858530342485,0.004784334315812437,0.0046710712685684086,0.00171929349162145,0.0016883553118376725,0.0013282824885268165,0.0018399003853954536,0.0015659652577906036
72,0.00042438729894098853,0.0004447989038602213,0.0011257588945628252,0.001096562994925571,0.0004494033357566508,0.00018676168709901912,0.00019498253372058168,0.00015336514976642445,0.00020881446922904308,0.00018644874845132812
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0036307196357385223,0.0038886001640973736,0.0038627942572732206,0.004193736543777606,0.003370628482644325,0.0014533360295244163,0.0014398215688820513,0.0011110325147002265,0.0015061418318484934,0.0013070456228164318
75,7.189478670636891e-05,7.36458707150912e-05,6.309045478910199e-05,7.40547686514817e-05,6.309009143677275e-05,5.065943793496217e-05,5.880038041521821e-05,5.561686673087318e-05,5.2436683555816914e-05,5.041962414054173e-05
76,0.0003343446663397129,6.867619751500963e-05,5.948764270683451e-05,6.644184577244859e-05,6.387424073993231e-05,3.227695551858661e-05,3.634215270259716e-05,2.3578414762866823e-05,3.104857152324864e-05,2.7638934599109148e-05
77,0.0007915527941267007,0.0007304766323405678,0.0007985060231205446,0.0009245332863727957,0.0006966135473502605,0.0003358319762163087,0.0003491671707462251,0.00035621881638517387,0.0003628127568847433,0.0003168471688922969
78,0.0006101382485171449,0.0003505442759403164,0.0002662789896923462,0.0003372202028712395,0.00032404996708739435,0.00013806030985482592,0.0001415844815613362,0.00010620674145246002,0.00014241782980752086,0.00013161843190303098
79,0.00014024730667545974,0.0001388925500661652,0.00013951864980190062,0.0007748528420670167,0.0001304586562211397,0.00013119672582480698,0.00012629095408281008,0.0004709972443793857,0.0001349317567007077,0.00013013262648582023
80,0.00012849970963902323,0.00013389883561259753,0.00012770620936662422,0.000981696297101195,0.0001345279650820796,0.00010898092167983962,0.00011156554893867572,0.0001125523868757966,0.0001235432391860122,0.00010976623229007694
81,0.0015861918354917195,0.0016786093895035693,0.001179685000380615,0.0020421991524861936,0.001239082855151243,0.0005956414757160471,0.0006139668858078393,0.0004926364005484818,0.0006590680487330569,0.0005516654538421329
82,3.320166656088862e-05,3.53784174798381e-05,3.743364108834529e-05,3.890979279552687e-05,3.6401407262590635e-05,1.3127744674474426e-05,1.4067860676710758e-05,1.0308668055707964e-05,1.4263101778127815e-05,1.223812905684029e-05
83,0.00019765359119393755,0.0005309847055668881,0.0009740031279756827,0.00020385864190260687,0.00019844901678122822,0.00013083609234881794,0.00013746387855172437,0.00011737028744376274,0.00014363124669895146,0.00012906233985621803
84,0.002961151618531492,0.002871016346617188,0.0022422669759044993,0.0023419342213828256,0.0029894571654884403,0.0009475476651691693,0.0009677864110929297,0.0007443114223015064,0.001014601338233305,0.0008771382203165006
85,0.00014040489208787157,0.00010030669191754634,7.942222708943082e-05,9.636852207199711e-05,9.673657766497349e-05,3.75757264538191e-05,3.8437997386951076e-05,2.9519174754072917e-05,4.0236873434592826e-05,3.534493617734628e-05
86,0.0006336775806431404,0.00038470339418819995,0.00029842796873933645,0.00034900712270117455,0.000336577476600967,0.00016922754400400792,0.0001750763597631679,0.00013790604808704745,0.00016945724457574464,0.0001607245546728865
87,0.0001582427519616774,0.00013763891469322284,0.00016007852046860568,0.00014309088951111105,0.00016159166840885506,8.399394286700061e-05,0.00012201447980888502,7.995113307744377e-05,0.00014428565033832358,8.501159589282189e-05
88,0.0021667617820427354,0.0023856247676963165,0.0025865878083833104,0.0019832312257487125,0.001999749776251296,0.0013906512274612982,0.0009432499758024982,0.0007711841243838044,0.0013062319041611619,0.0013691082284917975
89,0.0015822828061025065,0.0017332718530280115,0.0019788679519634604,0.002030618548126321,0.0013703934724582844,0.0006792684898896319,0.0005729981621483103,0.0004594949982377083,0.0006442855841182439,0.0005495996970857781
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.00011552695832908047,0.00012026472362374176,0.00011602187747176306,0.00017764432127750777,0.00010565628927525412,6.803674978732215e-05,6.56016782089316e-05,6.177287029182865e-05,6.92569633650785e-05,6.717333958592596e-05
92,0.00011386100699891806,0.00011354312189974696,0.00011499325302697698,0.00011958375380538772,0.00010718673099220865,7.024648815211438e-05,7.530135455352633e-05,6.821047572867775e-05,7.765220055823581e-05,6.986573462682923e-05
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.00022362218037574823,0.0002450793898524334,0.00020183893585675743,0.00026340959773249516,0.0002310083578166273,8.73527022742434e-05,9.497333340534694e-05,6.905358647567791e-05,9.748187158688511e-05,8.103652905574725e-05
95,0.0006551346882474745,0.0005020019131604739,0.00037077870823122003,0.0004187564673975026,0.0005608387746308812,0.00028050174715382346,0.00022117409971875109,0.00019351663764902144,0.00023747650264699865,0.0003834163791758747
96,0.00026771387321817284,0.00023640660016032938,0.00020340175836195947,0.0002460067604427262,0.00022769602478279983,9.482586364603887e-05,0.00010088435238506265,7.331816232982172e-05,9.995427707163946e-05,8.619400128705241e-05
97,0.00044531351848172264,0.000154686153183821,0.00015596439969586085,0.00014479123386881794,0.0001506537909765482,7.222975176284275e-05,0.00010884902243209836,5.783343887624547e-05,7.667670822133606e-05,7.051358923377682e-05
98,0.004641873950968785,0.005098551039047188,0.0038575460235574337,0.0054544025838531894,0.005131849236060286,0.0019006586729706848,0.001914004815823123,0.0014622656168572696,0.0020354936359344407,0.0017313751331791524
99,0.0013049938560300157,0.0013961951573324685,0.0009680759466321548,0.0017587494384517935,0.0015900741251122104,0.0004877062817281801,0.0005390121987691964,0.0003725627517130464,0.0005331961882219,0.00043651155062347303
100,0.002219126191552439,0.0023902570476848828,0.0025459902422645397,0.002676938802091681,0.0025523086207180357,0.000922607557735572,0.0009238122864483836,0.0007529288783877328,0.0013046557605026791,0.0008728239048175846
101,0.002465726808839768,0.0022929649764069186,0.0018736606513709,0.0023334051673212265,0.0022419130450121944,0.0009123111767597109,0.0009300219921304026,0.0007777722805468209,0.0009696101360115812,0.0008256418028903186
102,0.00020251386157552428,0.00020181744979428702,0.00020676067879365096,0.00020704597617522116,0.00016852727845361774,8.941860331847487e-05,8.969988769254e-05,7.923677321409406e-05,0.00010663003500101397,8.281511047756549e-05
103,3.9139478192702096e-05,4.1718035762901114e-05,2.7756844948029272e-05,2.9164515540427772e-05,3.085283289961795e-05,1.305699058305249e-05,1.2793259936889387e-05,9.923095680842333e-06,1.3347818849405916e-05,1.189232086087604e-05
104,7.818898438865539e-05,8.597888194358547e-05,4.9467488408684595e-05,5.863353881045191e-05,5.6822689048105715e-05,2.4308229384660123e-05,2.4452256007714965e-05,1.893258960954844e-05,2.622495384219172e-05,2.2239862908497066e-05
105,4.1581518966633414e-05,3.126364354658896e-05,2.7930008175870786e-05,3.079144191518576e-05,2.9311367434136446e-05,1.2484511409766529e-05,1.3558311614753342e-05,1.0027140609607229e-05,1.4356904441545955e-05,1.1629258923448898e-05
106,6.65847018297106e-05,7.198618820259354e-05,6.931786264271021e-05,7.429944506477455e-05,6.195198624630479e-05,2.7103743384452338e-05,2.6523164723775727e-05,2.1356118807340515e-05,2.8455555168229955e-05,2.487011374777986e-05
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0017272720795056741,0.0018447913842299856,0.001261173761058805,0.0014345873956591849,0.0020592014141648162,0.0006315519678646374,0.0006104324314138807,0.0004838733481596868,0.0006668109494082793,0.0005887101090807362
109,6.862548009904326e-05,7.300715948782486e-05,5.107122319605558e-05,7.65232568943142e-05,0.0006271651869657829,2.9733976021199068e-05,2.9136253382824258e-05,2.3785092507329207e-05,3.1080322439684884e-05,2.7557386936316857e-05
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0008536308592513572,0.0009253114966736234,0.0005480851385346501,0.0005922844448190531,0.0011338757612373096,0.00031099173008593105,0.0003229344140065734,0.00028043737438038685,0.00033466052553160876,0.00029917605271122683
113,0.0011729435290123301,0.0010849740803405457,0.0008828061648461266,0.00102872108310936,0.0009862729661421793,0.00046926064234208717,0.0005985799791019765,0.00034727209987135205,0.00048134351516890565,0.000418317240604833
114,0.0023722112810997398,0.002468955842018368,0.0018048410744481718,0.0020593044905106704,0.0019906204932945188,0.0009677757018329665,0.0010286680181179812,0.0007795957696754183,0.0010319421336855213,0.0008957729894580285
115,3.353549159126713e-05,3.2286073552196915e-05,2.66208528281669e-05,3.030598411133166e-05,3.1496226613416323e-05,1.2061309586465286e-05,1.2261250510855293e-05,9.754212510790842e-06,1.3475510686097567e-05,1.135551374812817e-05
116,0.0010544884730866286,0.0010755766666389061,0.0015075604165189504,0.0007187892724341925,0.0012658833776088747,0.000467265554173789,0.0005280819275333948,0.0004057618904979091,0.0008146387764241781,0.0004455333431204109
117,0.00328046941157899,0.0036060038129105934,0.003532159034775326,0.003950359224260612,0.0037925538673644695,0.0013332968821265828,0.0012768744151146908,0.0010049546185385838,0.001433878994435588,0.0012077278304983478
118,0.002353907709064024,0.0022984260965824774,0.002177422929393494,0.002091264896446481,0.002023504781974277,0.0027307722951611137,0.0027208551615101584,0.0025014175885049463,0.003032326598888151,0.002662730399535158
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0006277228123449854,0.0003449585961253379,0.001191837553811281,0.00032820207365104743,0.0003067045212507719,0.00014601336474418837,0.00015280731436565628,0.00012029412409848695,0.0001651148830469981,0.00014181027574916707
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0005660263941276809,0.0002797267240011675,0.000236742916564527,0.00023471318928769397,0.0008538111124770822,0.00012442729104841896,0.00013173425179111893,9.6742382426593e-05,0.0001279958294102796,0.00011385727394325033
123,0.0012598048858657746,0.0013427345777940348,0.0008930902822361967,0.0009383206323791877,0.000992747272396119,0.00042201698205243177,0.00041377981235746897,0.0003215340951971806,0.0004315074885183203,0.000384642369664428
124,0.00045743038194928035,0.0005303227751406256,0.00017823512827703982,0.00020047022840798256,0.00019481054490760242,8.620577244938368e-05,9.137468577336572e-05,6.955765240462987e-05,9.284587817563113e-05,8.458772683305797e-05
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0002806848757679614,0.00030093348543347963,0.0002496516204924167,0.00030691701758594667,0.0002678946203577074,0.00012970934084537646,0.0001197263264878098,0.00010706333191560613,0.00013072381359407329,0.00012015448215812644
127,5.9245598292842914e-05,4.488428326581815e-05,6.25582158134954e-05,4.191621752202063e-05,4.345648107461458e-05,3.6701282749893194e-05,3.672449996833775e-05,4.121903855906932e-05,3.807296153588787e-05,3.736172074643934e-05
128,3.1008496688517096e-05,2.862273644306417e-05,3.127845566155439e-05,3.621403522333047e-05,2.729472048541768e-05,1.310770627211965e-05,1.3623550360953774e-05,1.3892473468153185e-05,1.4160957195694143e-05,1.236088265713137e-05
129,0.0005778824236325039,0.0006200664708484574,0.000469809781887642,0.0005900268524379026,0.0005979632568080179,0.0002939000345872375,0.0002862544414377081,0.0002831908497749696,0.00031392289452033227,0.000751057157940584
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.000840516548469954,0.0005533251674466214,0.0012978465635346866,0.0005147854982311961,0.0011187715833405783,0.00039809860942082635,0.001195237522204524,0.0003479853399840457,0.0007207963292494673,0.00038533650670099796
132,5.217135126658999e-05,5.435380570277839e-05,4.658211390147477e-05,0.0001828887545932397,5.424069707773609e-05,2.8892316497006616e-05,2.9625271971679615e-05,2.6800615759804878e-05,3.2100388140026e-05,2.800070893354271e-05
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.00023731182237364523,0.00025586312097646176,0.00027471554640749377,0.00022272201634433486,0.00023442600645973794,0.00028728975631629435,0.0002816687133277932,0.00027506621104545317,0.00026886133461863755,0.00032881793439337953
136,0.0012312132748992979,0.0013779408034603163,0.0016839868794824501,0.0016688191901747655,0.0015365423830621,0.0004279275712656501,0.00041009984523730596,0.00032582089826316534,0.000458646121974745,0.00039335877672237
137,0.0007438905328412228,0.0008271657453406513,0.00041113035720915955,0.00047193214674962113,0.0004494093623734458,0.00019810011660142225,0.00022225800028233289,0.00015484741234287228,0.00021467409224291964,0.00018430928080239928
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0020825055828939737,0.0021154697861340806,0.0015385575347787901,0.002392447076942088,0.0016193972841542013,0.0006830046546588104,0.0006906054788415586,0.0005340876893887886,0.0007465529447363021,0.0006304018683055198
140,0.00011490562902238348,0.00011151345191386314,8.907864983951909e-05,9.055121318555258e-05,0.00011058023583563462,3.830884191019878e-05,3.839879313166513e-05,2.926634763566857e-05,3.9571768815376126e-05,3.50579173608395e-05
141,0.00015931595317942448,0.0001656313665221433,0.000136714928235809,0.00017629512230693994,0.00015715956536000247,0.00011665890154423757,0.00012251222414360648,0.00010850861534574392,0.0001259648251948178,0.0001067603117066255
142,0.0004285167113120563,0.0001714136026563952,0.00015276897417506498,0.00017534045682679477,0.0001585859192099048,7.194895760581956e-05,7.214709009327559e-05,5.749052085717063e-05,8.303261527597385e-05,6.793634616411297e-05
143,0.004611774940911034,0.005046348876301442,0.004599076780928827,0.0051910314909725305,0.00452070136725835,0.0018410188696637603,0.001825581192580284,0.0014308723635967717,0.0019750490566777593,0.001702667088576644
144,0.0011046469683652707,0.0012144093661431972,0.0011625831547900022,0.0012076502514755734,0.0011169709680987799,0.0004724473729732947,0.0005019285645299041,0.0003886139794372319,0.0005310178655248002,0.0004614386287792243
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
